"","hex","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"135","hex_135",-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.440938274873402,-0.460299090840925,-0.460299090840925,-0.460299090840925,0.0818037562497214,1.55322576978148,-0.460299090840925,-0.0343611395554171,-0.460299090840925,-0.0730827714904632,0.101164572217244,-0.460299090840925,0.256051099957429,-0.363495011003309,0.0043604923796291,1.26281353026863,2.92784370347561,2.5793490160602,-0.015000323587894,1.8242771933268,0.604545787372845,-0.324773379068263,2.01788535300203,0.0818037562497214,-0.440938274873402,-0.440938274873402,-0.460299090840925,-0.460299090840925,-0.440938274873402,0,0,0,0,0
"136","hex_136",-0.460299090840925,-0.440938274873402,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,0.856236394950645,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.0343611395554171,-0.421577458905879,-0.382855826970832,-0.460299090840925,-0.344134195035786,-0.324773379068263,0.101164572217244,-0.460299090840925,-0.460299090840925,-0.402216642938356,-0.402216642938356,0.139886204152291,-0.460299090840925,-0.382855826970832,-0.440938274873402,-0.363495011003309,0.488380891567706,-0.460299090840925,-0.440938274873402,-0.324773379068263,-0.30541256310074,-0.460299090840925,-0.460299090840925,0,-0.460299090840925,-0.460299090840925,0,0
"137","hex_137",-0.460299090840925,-0.460299090840925,-0.0343611395554171,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.440938274873402,-0.460299090840925,-0.460299090840925,-0.440938274873402,-0.460299090840925,-0.421577458905879,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,0.0430821243146753,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.440938274873402,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,0,0,0,0,0
"138","hex_138",-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,0,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,0,-0.402216642938356,-0.460299090840925,-0.460299090840925,-0.460299090840925,0,-0.460299090840925,-0.440938274873402,-0.460299090840925,-0.460299090840925,0,-0.460299090840925,-0.363495011003309,-0.460299090840925,-0.460299090840925,0,-0.460299090840925,-0.30541256310074,-0.460299090840925,-0.460299090840925,0,-0.460299090840925,0.139886204152291,-0.460299090840925,-0.460299090840925,0,0,0,0,0
"139","hex_139",-0.460299090840925,-0.227969299230648,-0.460299090840925,0,-0.015000323587894,0.875597210918168,-0.460299090840925,-0.460299090840925,0,0.778793131080552,-0.344134195035786,-0.111804403425509,-0.344134195035786,0,0.19796865205486,-0.0343611395554171,-0.421577458905879,-0.131165219393032,0,0.217329468022383,0.19796865205486,0.256051099957429,-0.460299090840925,0,0.527102523502752,0.720710683177983,-0.402216642938356,-0.460299090840925,0,2.21149351267726,0.488380891567706,0.740071499145506,-0.460299090840925,0,1.78555556139175,0,0,0,0,0
"140","hex_140",-0.189247667295602,-0.460299090840925,-0.247330115198171,-0.460299090840925,-0.169886851328079,-0.402216642938356,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.363495011003309,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,0,0,0,0,0
"141","hex_141",-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.440938274873402,-0.460299090840925,-0.440938274873402,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.402216642938356,-0.015000323587894,-0.460299090840925,0.0624429402821983,-0.460299090840925,0,0.256051099957429,-0.460299090840925,-0.015000323587894,-0.460299090840925,0,-0.440938274873402,-0.460299090840925,0.236690283989906,0,0,0,0,0
"142","hex_142",-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.344134195035786,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.421577458905879,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.440938274873402,-0.286051747133217,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.440938274873402,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.324773379068263,-0.460299090840925,-0.440938274873402,-0.460299090840925,-0.266690931165694,-0.0924435874579863,-0.460299090840925,-0.460299090840925,-0.0924435874579863,-0.460299090840925,0.0430821243146753,-0.460299090840925,0,0,0,0,0
"143","hex_143",-0.382855826970832,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.363495011003309,-0.460299090840925,-0.460299090840925,-0.460299090840925,-0.460299090840925,0,0,0,0,0,0,0,0,0,0
"144","hex_144",-0.460299090840925,0.817514763015598,-0.440938274873402,0.139886204152291,-0.460299090840925,-0.460299090840925,0.19796865205486,-0.460299090840925,0.372215995762568,-0.402216642938356,0.488380891567706,0.0237213083471522,-0.460299090840925,-0.169886851328079,-0.286051747133217,1.61130821768404,6.78064608101271,-0.421577458905879,2.63743146396277,0.139886204152291,4.05077102959195,8.00037748696666,-0.460299090840925,9.10394399711548,0.314133547859998,3.41186410266369,5.25114161957838,-0.460299090840925,5.11561590780572,0.256051099957429,-0.266690931165694,0.178607836087337,-0.460299090840925,-0.227969299230648,-0.460299090840925,0,0,0,0,0
