"","hex","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"11","hex_11",0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.104340308848912,-0.836206996025346,0.182719250921767,-3.65784891064812,-3.65784891064812,0,0,0,0,0,0
"12","hex_12",0.104340308848912,0.0207361039712001,0.104340308848912,0.104340308848912,0.104340308848912,0.417856077140331,0.412630814335474,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,-0.522691227733926,-0.522691227733926,-1.38485959053533,-0.130796517369652,-0.522691227733926,0,0,0,0,0
"13","hex_13",0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,-0.919811200903057,-0.522691227733926,0.417856077140331,0.104340308848912,-1.30648064846247,0,0,-3.81460679479383,0,0
"14","hex_14",0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,-1.14972276431676,-1.14972276431676,-1.14972276431676,-1.55859957879682,-0.522691227733926,0,0,0,0,0
"15","hex_15",0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,-1.14972276431676,-1.14972276431676,-1.22810170638962,-1.14972276431676,-1.14972276431676,0,0,0,0,0
"16","hex_16",0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,-1.85513324297246,-0.9145859380982,-0.444312285661072,-1.93351218504531,0.104340308848912,0,0,0,0,0
"17","hex_17",0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417594814000088,0.417856077140331,-3.03081737406528,-3.03081737406528,-3.03081737406528,-3.03081737406528,-3.03081737406528,0,0,0,0,0
"18","hex_18",0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.334251872262619,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0,0,0,0,0,0,0,0,0
"19","hex_19",0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,-2.40378583748244,-2.40378583748244,-2.40378583748244,-2.63892266370101,-2.40378583748244,0,0,0,0,0
"20","hex_20",0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.104340308848912,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,0.417333550859845,0.417856077140331,0.417856077140331,0.417856077140331,0.417856077140331,-0.522691227733926,-0.522691227733926,0.417856077140331,0.417856077140331,0.417856077140331,0,0,-3.65784891064812,-3.65784891064812,-3.65784891064812,0,0,0,0,0
