"","hex","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"1","hex_1",0.948406789567996,1.28714921071489,1.03082247141404,0.722811321463981,0.638998763654439,0.948406789567996,1.28714921071489,1.03082247141404,0.722811321463981,0.638998763654439,0.948406789567996,1.28714921071489,1.03082247141404,0.722811321463981,0.638998763654439,0.948406789567996,1.28714921071489,1.03082247141404,0.722811321463981,0.638998763654439,0.948406789567996,1.28714921071489,1.03082247141404,0.722811321463981,0.638998763654439,0.948406789567996,1.28714921071489,1.03082247141404,0.722811321463981,0.638998763654439,0.948406789567996,1.28714921071489,1.03082247141404,0.722811321463981,0.638998763654439,0.948406789567996,1.28714921071489,1.03082247141404,0.722811321463981,0.638998763654439
"2","hex_2",0.587314353005222,0.241587552040865,0.446928318674241,0.0299608435717738,1.06015686664738,0.587314353005222,0.241587552040865,0.446928318674241,0.0299608435717738,1.06015686664738,0.587314353005222,0.241587552040865,0.446928318674241,0.0299608435717738,1.06015686664738,0.587314353005222,0.241587552040865,0.446928318674241,0.0299608435717738,1.06015686664738,0.587314353005222,0.241587552040865,0.446928318674241,0.0299608435717738,1.06015686664738,0.587314353005222,0.241587552040865,0.446928318674241,0.0299608435717738,1.06015686664738,0.587314353005222,0.241587552040865,0.446928318674241,0.0299608435717738,1.06015686664738,0.587314353005222,0.241587552040865,0.446928318674241,0.0299608435717738,1.06015686664738
"3","hex_3",1.3765492723784,-0.267573736652097,0.00691239017414999,0.712334751737788,0,1.3765492723784,-0.267573736652097,0.00691239017414999,0.712334751737788,0,1.3765492723784,-0.267573736652097,0.00691239017414999,0.712334751737788,0,1.3765492723784,-0.267573736652097,0.00691239017414999,0.712334751737788,0,1.3765492723784,-0.267573736652097,0.00691239017414999,0.712334751737788,0,1.3765492723784,-0.267573736652097,0.00691239017414999,0.712334751737788,0,1.3765492723784,-0.267573736652097,0.00691239017414999,0.712334751737788,0,1.3765492723784,-0.267573736652097,0.00691239017414999,0.712334751737788,0
"4","hex_4",1.50226810909271,0.646681581453647,0.428070493167094,0.967963053056888,1.22708354428472,1.50226810909271,0.646681581453647,0.428070493167094,0.967963053056888,1.22708354428472,1.50226810909271,0.646681581453647,0.428070493167094,0.967963053056888,1.22708354428472,1.50226810909271,0.646681581453647,0.428070493167094,0.967963053056888,1.22708354428472,1.50226810909271,0.646681581453647,0.428070493167094,0.967963053056888,1.22708354428472,1.50226810909271,0.646681581453647,0.428070493167094,0.967963053056888,1.22708354428472,1.50226810909271,0.646681581453647,0.428070493167094,0.967963053056888,1.22708354428472,1.50226810909271,0.646681581453647,0.428070493167094,0.967963053056888,1.22708354428472
"5","hex_5",-0.205412756276688,0.50559710914092,1.19844758703313,-0.38770506951244,-1.69378409537779,-0.205412756276688,0.50559710914092,1.19844758703313,-0.38770506951244,-1.69378409537779,-0.205412756276688,0.50559710914092,1.19844758703313,-0.38770506951244,-1.69378409537779,-0.205412756276688,0.50559710914092,1.19844758703313,-0.38770506951244,-1.69378409537779,-0.205412756276688,0.50559710914092,1.19844758703313,-0.38770506951244,-1.69378409537779,-0.205412756276688,0.50559710914092,1.19844758703313,-0.38770506951244,-1.69378409537779,-0.205412756276688,0.50559710914092,1.19844758703313,-0.38770506951244,-1.69378409537779,-0.205412756276688,0.50559710914092,1.19844758703313,-0.38770506951244,-1.69378409537779
"6","hex_6",0.181521885610694,-0.68174745982758,-0.558123937058506,0,-0.42961134841721,0.181521885610694,-0.68174745982758,-0.558123937058506,0,-0.42961134841721,0.181521885610694,-0.68174745982758,-0.558123937058506,0,-0.42961134841721,0.181521885610694,-0.68174745982758,-0.558123937058506,0,-0.42961134841721,0.181521885610694,-0.68174745982758,-0.558123937058506,0,-0.42961134841721,0.181521885610694,-0.68174745982758,-0.558123937058506,0,-0.42961134841721,0.181521885610694,-0.68174745982758,-0.558123937058506,0,-0.42961134841721,0.181521885610694,-0.68174745982758,-0.558123937058506,0,-0.42961134841721
"7","hex_7",-0.61050678568947,-1.0526180281348,-1.80483573447543,-1.46329956140155,-1.45910893351107,-0.61050678568947,-1.0526180281348,-1.80483573447543,-1.46329956140155,-1.45910893351107,-0.61050678568947,-1.0526180281348,-1.80483573447543,-1.46329956140155,-1.45910893351107,-0.61050678568947,-1.0526180281348,-1.80483573447543,-1.46329956140155,-1.45910893351107,-0.61050678568947,-1.0526180281348,-1.80483573447543,-1.46329956140155,-1.45910893351107,-0.61050678568947,-1.0526180281348,-1.80483573447543,-1.46329956140155,-1.45910893351107,-0.61050678568947,-1.0526180281348,-1.80483573447543,-1.46329956140155,-1.45910893351107,-0.61050678568947,-1.0526180281348,-1.80483573447543,-1.46329956140155,-1.45910893351107
"8","hex_8",0,-0.252906539035428,-0.0748048536901526,1.11952409509581,0.0935186999106758,0,-0.252906539035428,-0.0748048536901526,1.11952409509581,0.0935186999106758,0,-0.252906539035428,-0.0748048536901526,1.11952409509581,0.0935186999106758,0,-0.252906539035428,-0.0748048536901526,1.11952409509581,0.0935186999106758,0,-0.252906539035428,-0.0748048536901526,1.11952409509581,0.0935186999106758,0,-0.252906539035428,-0.0748048536901526,1.11952409509581,0.0935186999106758,0,-0.252906539035428,-0.0748048536901526,1.11952409509581,0.0935186999106758,0,-0.252906539035428,-0.0748048536901526,1.11952409509581,0.0935186999106758
"9","hex_9",-1.6560684443635,-0.372339433914024,-1.1434149657618,-0.156522097554455,0.965169301129904,-1.6560684443635,-0.372339433914024,-1.1434149657618,-0.156522097554455,0.965169301129904,-1.6560684443635,-0.372339433914024,-1.1434149657618,-0.156522097554455,0.965169301129904,-1.6560684443635,-0.372339433914024,-1.1434149657618,-0.156522097554455,0.965169301129904,-1.6560684443635,-0.372339433914024,-1.1434149657618,-0.156522097554455,0.965169301129904,-1.6560684443635,-0.372339433914024,-1.1434149657618,-0.156522097554455,0.965169301129904,-1.6560684443635,-0.372339433914024,-1.1434149657618,-0.156522097554455,0.965169301129904,-1.6560684443635,-0.372339433914024,-1.1434149657618,-0.156522097554455,0.965169301129904
"10","hex_10",0.897420816900525,0.603378426585384,-1.9193795634818,-1.45841049552933,0.536328380337752,0.897420816900525,0.603378426585384,-1.9193795634818,-1.45841049552933,0.536328380337752,0.897420816900525,0.603378426585384,-1.9193795634818,-1.45841049552933,0.536328380337752,0.897420816900525,0.603378426585384,-1.9193795634818,-1.45841049552933,0.536328380337752,0.897420816900525,0.603378426585384,-1.9193795634818,-1.45841049552933,0.536328380337752,0.897420816900525,0.603378426585384,-1.9193795634818,-1.45841049552933,0.536328380337752,0.897420816900525,0.603378426585384,-1.9193795634818,-1.45841049552933,0.536328380337752,0.897420816900525,0.603378426585384,-1.9193795634818,-1.45841049552933,0.536328380337752
